Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,LEE COUNTY GOV HEITMAN ST.,2058 Cottage St,,Fort Myers,FL,33901,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.639702,-81.870528,4/21/2021,94940,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,WYNDHAM BONNET CREEK STATION 1,9518 Via Encinas,,Orlando,FL,32830,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.360518,-81.53642,4/21/2021,94995,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LAZ Parking - Pelican Garage,1041 Collins Avenue,,Miami Beach,FL,33139,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,25.78101,-80.131541,4/20/2021,95146,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,The Loree,8649 AC Skinner Parkway,,Jacksonville,FL,32256,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.245446,-81.553216,4/20/2021,95240,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.18 per kWh,,,,,,,,,
ELEC,Grovenor House Condos,2627 S  Bayshore Dr,"For residents of Grovenor House Condos 
ONLY; Ask valet for more information
",Coconut Grove,FL,33133,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.732395,-80.235084,4/20/2021,95322,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,IKEA - Sunrise,151 NW 136th Ave,,Sunrise,FL,33325,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,26.121522,-80.331787,4/20/2021,95351,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.24 per kWh,,,,,,,,,
ELEC,Key Colony No. 4 Condominium Association,"101 Crandon Boulevard, 164",,Key Biscayne,FL,33149,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,25.698295,-80.16113,4/20/2021,95476,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,Ikea - Jacksonville,7801 Gate Parkway,,Jacksonville,FL,32256,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,30.237405,-81.516495,4/20/2021,95632,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.24 per kWh,,,,,,,,,
ELEC,"Artech Residences at Aventura Condominium Association, Inc",2950 NE 188th St,,Aventura,FL,33180,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,25.949233,-80.140754,4/20/2021,95660,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,Park Place at Maguire,100 Maguire Park Street,,Ocoee,FL,34761,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,28.542975,-81.540744,4/20/2021,95733,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,Juanas Pagodas,1451 Navarre Beach Cswy,,Navarre,FL,32566,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.383287,-86.862558,4/20/2021,95797,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,WALGREENS #4554,12279 Lake Underhill Rd,,Orlando,FL,32825,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,28.54725,-81.204659,4/20/2021,96296,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,Baptist Medical Center Jacksonville - Parking Garage 3rd Floor,1051 Palm Avenue,"Parking Garage 3rd Floor
",Jacksonville,FL,32202,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,30.3152,-81.6615,4/20/2021,96378,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.3 per kWh,,,,,,,,,
ELEC,Legacy Parking - 701 Brickell Avenue,701 Brickell Avenue,,Miami,FL,33131,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.767087,-80.189801,4/20/2021,96382,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.39 per kWh,,,,,,,,,
ELEC,Key Colony 2 Condominiums,251 Crandon Boulevard,,Key Biscayne,FL,33149,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,25.697788,-80.157979,4/20/2021,96484,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,City of Hollywood  - Radius Garage,250 N 19th Ave,"Enter from 19th Ave, the charger is 
just past the office on the left
",Hollywood,FL,33020,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,26.012909,-80.145104,4/20/2021,96652,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,City of Hollywood - Garfield Garage,300 Connecticut St,,Hollywood,FL,33019,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,26.022405,-80.115339,4/20/2021,96653,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,AVION PARK AVION PARK,5315 Avion Park Dr,,Tampa,FL,33607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.958946,-82.532967,4/21/2021,96684,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,12th Street & Drexel Avenue Garage,512 12th Street,,Miami Beach,FL,33139,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7828,-80.133,4/20/2021,96751,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,ANCORA APTS EV CHARGER 01,11581 International Dr,,Orlando,FL,32821,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.396222,-81.463011,4/21/2021,96752,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER ROYAL CARIB 1,1040 Caribbean Way,,Miami,FL,33132,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.776638,-80.179211,4/21/2021,96753,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ALLABOARDFLORID MIAMI 3,160 NW 6th St,,Miami,FL,33136,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.78012,-80.197481,4/21/2021,96843,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ALLABOARDFLORID MIAMI 2,161 NW 6th St,,Miami,FL,33136,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.780135,-80.197494,4/21/2021,96844,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ALLABOARDFLORID MIAMI 1,736 NW 1st Ave.,,Miami,FL,33030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.780166,-80.19753,4/21/2021,96845,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,WHOLE FOODS MKT GAINESVILLE ST1,3490 SW Archer Rd,,Gainesville,FL,32608,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.625561,-82.374357,4/21/2021,96962,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OUC OUC OCCC 04,Convention Way,,Orlando,FL,32819,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.431239,-81.463099,4/21/2021,97075,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CARCHARGING / SARASOTA VILL,3690 Bee Ridge Rd,,Sarasota,FL,34233,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,27.298168,-82.496788,4/20/2021,98391,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,OBE POWER NINE MARY BRICK,999 SW 1st Avenue,,Miami,FL,33130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.764709,-80.194999,4/21/2021,98419,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,UNIV OF FLORIDA SHEPARD BROAD 1,1300 Center Dr,,Gainesville,FL,32603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.640344,-82.34679,4/21/2021,98422,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,UNIV OF FLORIDA VET MED 01,2015 SW 16th Ave,,Gainesville,FL,32608,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.633537,-82.347991,4/21/2021,98423,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Greenacres Nissan,5353 Lake Worth Rd,,Greenacres,FL,33463,,561-899-4413,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,26.619472,-80.12756,6/9/2020,98581,2021-03-11 23:22:17 UTC,P,,,5/29/2018,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Hollybrook Golf and Tennis Club,900 Hollybrook Drive,,Pembroke Pines,FL,33025,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,26.0008,-80.266162,4/20/2021,98609,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,17th Street Garage,640 17th Street,,Miami Beach,FL,33139,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.791987,-80.134977,4/20/2021,98763,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,The Boathouse Fort Myers - Tiki Bar & Grill,17051 SR 31,,Fort Myers,FL,33905,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,26.71525,-81.760419,4/20/2021,98822,2021-04-20 01:07:27 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,
ELEC,BEXLEY BEXLEY,16950 Vibrant Way Florida,,Land O Lakes,FL,34638,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.214554,-82.53653,4/21/2021,98870,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Comfort Inn and Suites  DCFC 2,1224 S Main Street,,Wildwood,FL,34785,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,28.838697,-82.044182,4/21/2021,98974,2021-04-21 01:09:02 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,76SLAURA NEW STATION 1,100-170 W Bay St,,Jacksonville,FL,32202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.326535,-81.660161,4/21/2021,99368,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ORANGETHEORY EV STATION 01,6000 Broken Sound Pkwy NW,,Boca Raton,FL,33487,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.403238,-80.114765,4/21/2021,99406,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MUSEUM STATIONS MUSEUM ST3,90 NE 41st St,,Miami,FL,33137,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.813939,-80.193629,4/21/2021,99446,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,STN1 ARI HQ 1,1950 NW 22nd St,,Fort Lauderdale,FL,33311,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.154304,-80.169102,4/21/2021,99575,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SERVICE DRIVE DC FAST 01,4821 Clark Rd,,Sarasota,FL,34233,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.269824,-82.472343,4/21/2021,99586,2021-04-21 00:24:03 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MIAMI-DADE DOLPHIN SINGLE1,11897 NW 12th St,,Miami,FL,33172,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.783267,-80.390085,4/21/2021,99619,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF NPR CITY HALL EVSE,5915 Florida ave,,New Port Richey,FL,34652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.251521,-82.716684,4/21/2021,99704,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ELEC STATIONS STATION 01,15875 S Tamiami Trail,,Fort Myers,FL,33908,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.511947,-81.862048,4/21/2021,99763,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ROTO SOUTH TOWER 01,6001 N Ocean Drive,,Hollywood,FL,33019,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.051498,-80.113195,4/21/2021,100351,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,THE GREEN @ LWR WINNDIXIE 2,11525 E State Rd 70,,Lakewood Ranch,FL,34202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.433714,-82.42732,4/21/2021,100417,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,THE GREEN @ LWR LA FITNESS 2,11513 FL-70,,Bradenton,FL,34202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.433643,-82.424651,4/21/2021,100418,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER MYSTIC POINTE 1,3560 Mystic Pointe Dr,,Aventura,FL,33180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.953362,-80.128856,4/21/2021,100441,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Renaissance Centre - Tesla Supercharger,355 East Altamonte Drive,,Altamonte Springs,FL,32701,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,28.6651,-81.3814,8/10/2020,102104,2021-03-11 23:22:17 UTC,P,,,7/23/2018,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Aventura Mall - Tesla Supercharger,19501 Biscayne Boulevard,,Aventura,FL,33180,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,35,,Tesla,http://www.teslamotors.com/supercharger,200-8,25.9595,-80.143,8/10/2020,102105,2021-03-11 23:22:17 UTC,P,,,7/23/2018,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Regency Square - Tesla Supercharger,2400 W Brandon Blvd,,Brandon,FL,33511,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,27.9407,-82.3235,8/10/2020,102106,2021-03-11 23:22:17 UTC,P,,,10/1/2014,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Delray Marketplace - Tesla Supercharger,14851 Lyons Road,,Delray Beach,FL,33446,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,18,,Tesla,http://www.teslamotors.com/supercharger,200-9,26.4556,-80.1904,8/10/2020,102108,2021-03-11 23:22:17 UTC,P,,,7/23/2018,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Sonny's BBQ - Tesla Supercharger,33505 South Dixie Hwy,,Florida City,FL,33034,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,25.4566,-80.4743,8/10/2020,102109,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Colonial Square - Tesla Supercharger,9355 Six Mile Cypress Parkway,,Fort Myers,FL,33966,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,14,,Tesla,http://www.teslamotors.com/supercharger,GPS,26.6078,-81.8099,8/10/2020,102110,2021-03-11 23:22:17 UTC,P,,,7/23/2018,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Gulf Coast Town Center - Tesla Supercharger,9903 Gulf Coast Main St.,,Fort Myers,FL,33913,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,26.4856,-81.7871,8/10/2020,102111,2021-03-11 23:22:17 UTC,P,,,6/1/2013,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Florida Keys Marathon Airport - Tesla Supercharger,9400 Overseas Hwy,,Marathon,FL,33050,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,http://www.teslamotors.com/supercharger,200-9,24.7261,-81.0479,8/10/2020,102114,2021-03-11 23:22:17 UTC,P,,,3/1/2015,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Museum Garage - Tesla Supercharger,90 NE 41st Street,,Miami,FL,33137,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,14,,Tesla,http://www.teslamotors.com/supercharger,200-9,25.8139,-80.1946,8/10/2020,102117,2021-03-11 23:22:17 UTC,P,,,7/23/2018,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Bayfront - Tesla Supercharger,499 Bayfront Place,,Naples,FL,34102,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,26.1445,-81.7888,8/10/2020,102118,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Market Street at Heath Brook - Tesla Supercharger,4414 SW College Road,,Ocala,FL,34474,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,29.141,-82.1939,8/10/2020,102119,2021-03-11 23:22:17 UTC,P,,,1/1/2015,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Wawa - Tesla Supercharger,6500 West Sand Lake Road,,Orlando,FL,32819,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,28.4498,-81.4661,8/10/2020,102121,2021-03-11 23:22:17 UTC,P,,,7/23/2018,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Wawa - Tesla Supercharger,3101 Gandy Blvd.,,Pinellas Park,FL,33782,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,27.8461,-82.6781,8/10/2020,102122,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
